,trim_id,model_id,invoice,price
1097,1664,39,37301,39100
1098,1667,39,39209,41100
1099,1670,203,36634,38400
1100,1677,203,37206,39000
1101,1678,203,38351,40200
1102,1680,203,38923,40800
1103,1673,203,42644,44700
1104,1679,203,39305,41200
1105,1682,203,42930,45000
1106,1672,203,30719,32200
1107,1674,203,36157,37900
1108,1675,203,28906,30300
1109,1681,203,35584,37300
1110,1669,203,25835,26800
1111,1671,203,27380,28700
1112,1676,203,31041,32200
1113,1683,204,108700,108700
1114,1685,205,34745,37200
1115,1687,205,35866,38400
1116,1688,205,36613,39200
1117,1689,205,36656,39300
1118,1684,205,37413,40100
1119,1686,205,38160,40900
1120,1692,206,30822,33000
1121,1693,206,32597,34900
1122,1690,206,34465,36900
1123,1691,206,33717,36100
1124,1720,207,58813,62500
1125,1719,207,59095,62800
1126,1723,207,71987,76500
1127,1722,207,62671,66600
1128,1721,207,62200,66100
1129,1718,207,59095,62800
1130,1724,207,77068,81900
1131,1709,207,51285,54500
1132,1714,207,47897,50900
1133,1713,207,45450,48300
1134,1712,207,47144,50100
1135,1711,207,48556,51600
1136,1710,207,49591,52700
1137,1708,207,51002,54200
1138,1694,207,34019,35400
1139,1695,207,38440,40000
1140,1696,207,39497,41100
1141,1697,207,37191,38700
1142,1698,207,42668,44400
1143,1699,207,38632,40200
1144,1700,207,40362,42000
1145,1701,207,42957,44700
1146,1702,207,34212,35600
1147,1703,207,46165,49060
1148,1704,207,43907,46660
1149,1705,207,49271,52360
1150,1706,207,47012,49960
1151,1707,207,49553,52660
1152,1716,207,49120,52200
1153,1717,207,52508,55800
1154,1715,207,52037,55300
1155,1743,208,53637,57000
1156,1740,208,53449,56800
1157,1738,208,56836,60400
1158,1737,208,56554,60100
1159,1733,208,53449,56800
1160,1726,208,41498,44100
1161,1747,208,45168,48000
1162,1739,208,47050,50000
1163,1734,208,42721,45400
1164,1732,208,43945,46700
1165,1725,208,44603,47400
1166,1728,208,47332,50300
1167,1735,208,33731,35100
1168,1751,208,34404,35800
1169,1749,208,29983,31200
1170,1748,208,39497,41100
1171,1741,208,36902,38400
1172,1730,208,36038,37500
1173,1731,208,39209,40800
1174,1742,208,45544,48400
1175,1744,208,39898,42400
1176,1745,208,45262,48100
1177,1729,208,42157,44800
1178,1750,208,43004,45700
1179,1727,208,48744,51800
1180,1746,208,45639,48500
1181,1736,208,49026,52100
1182,1781,209,55505,59300
1183,1782,209,55318,59100
1184,1780,209,61308,65500
1185,1783,209,61495,65700
1186,1752,209,36705,38800
1187,1773,209,36894,39000
1188,1774,209,34245,36200
1189,1775,209,41246,43600
1190,1759,209,38408,40600
1191,1758,209,39543,41800
1192,1757,209,41056,43400
1193,1756,209,39354,41600
1194,1755,209,36894,39000
1195,1754,209,38597,40800
1196,1779,209,43618,46600
1197,1778,209,42494,45400
1198,1777,209,45115,48200
1199,1776,209,40997,43800
1200,1753,209,42682,45600
1201,1772,209,43430,46400
1202,1763,209,38938,41600
1203,1762,209,40810,43600
1204,1761,209,45302,48400
1205,1760,209,41558,44400
1206,1771,209,50170,53600
1207,1770,209,48298,51600
1208,1769,209,52603,56200
1209,1768,209,51106,54600
1210,1767,209,50918,54400
1211,1766,209,49982,53400
1212,1765,209,48485,51800
1213,1764,209,52790,56400
1214,1786,210,56628,60500
1215,1796,210,56441,60300
1216,1807,210,62431,66700
1217,1809,210,63742,68100
1218,1818,210,62618,66900
1219,1817,210,42381,44800
1220,1808,210,38029,40200
1221,1810,210,43516,46000
1222,1803,210,39543,41800
1223,1802,210,39164,41400
1224,1812,210,35380,37400
1225,1813,210,42192,44600
1226,1814,210,36516,38600
1227,1797,210,40678,43000
1228,1821,210,40867,43200
1229,1815,210,39732,42000
1230,1794,210,39164,41400
1231,1793,210,38029,40200
1232,1792,210,41813,44200
1233,1811,210,47549,50800
1234,1816,210,43805,46800
1235,1784,210,42682,45600
1236,1819,210,46238,49400
1237,1822,210,45864,49000
1238,1806,210,46426,49600
1239,1800,210,43618,46600
1240,1799,210,43243,46200
1241,1798,210,44741,47800
1242,1795,210,42120,45000
1243,1791,210,43805,46800
1244,1790,210,44928,48000
1245,1787,210,40061,42800
1246,1785,210,41184,44000
1247,1805,210,53726,57400
1248,1804,210,53914,57600
1249,1801,210,55037,58800
1250,1789,210,51106,54600
1251,1788,210,52416,56000
1252,1820,210,51293,54800
1253,1828,211,32436,34000
1254,1825,211,34916,36600
1255,1823,211,26617,27900
1256,1826,211,28143,29500
1257,1824,211,30433,31900
1258,1827,211,31959,33500
1259,1832,212,62531,66100
1260,1833,212,65747,69500
1261,1835,212,68585,72500
1262,1829,212,48814,51600
1263,1831,212,51652,54600
1264,1830,212,55246,58400
1265,1834,212,58084,61400
1266,1840,213,65085,68800
1267,1837,213,68301,72200
1268,1839,213,71139,75200
1269,1836,213,51368,54300
1270,1842,213,54206,57300
1271,1838,213,57801,61100
1272,1841,213,60639,64100
1273,1844,214,30800,32840
1274,1843,214,25294,26520
1275,1846,214,27187,28980
1276,1847,214,31567,33660
1277,1845,214,28581,30470
1278,1848,214,35456,38450
1279,1852,215,26436,27720
1280,1851,215,31923,34040
1281,1850,215,29143,31070
1282,1849,215,34665,37590
1283,1856,216,24240,25550
1284,1859,216,25848,27250
1285,1853,216,21517,22550
1286,1861,216,22468,23550
1287,1863,216,26085,27500
1288,1864,216,26274,27700
1289,1855,216,22726,23950
1290,1858,216,23483,24750
1291,1862,216,23483,24750
1292,1857,216,28034,30050
1293,1860,216,28034,30050
1294,1854,216,27196,29150
1295,1868,217,27496,29310
1296,1869,217,28900,30810
1297,1871,217,29920,31900
1298,1873,217,31324,33400
1299,1865,217,25561,26800
1300,1872,217,26988,28300
1301,1866,217,26702,28000
1302,1867,217,28129,29500
1303,1870,217,33753,36600
1304,1875,218,30023,32010
1305,1876,218,32447,34600
1306,1874,218,34858,37800
1307,1879,40,25205,26570
1308,1880,40,23785,25070
1309,1878,40,25299,26670
1310,1881,40,26719,28170
1311,1877,40,20870,21870
1312,1882,40,22297,23370
1313,1883,40,24022,25320
1314,1884,40,22603,23820
1315,1885,219,24438,25760
1316,1886,219,27792,29790
1317,1887,41,44705,48770
1318,1889,41,33981,36440
1319,1890,41,37025,39710
1320,1891,41,31497,33040
1321,1888,41,40110,43750
1322,1893,220,42105,45930
1323,1892,220,35778,38370
1324,1894,220,37732,40470
1325,1895,220,40059,42970
1326,1904,221,47542,51870
1327,1905,221,46169,50370
1328,1896,221,37584,40310
1329,1897,221,39445,42310
1330,1901,221,38142,40910
1331,1902,221,40004,42910
1332,1906,221,35508,38080
1333,1907,221,37369,40080
1334,1898,221,41135,44870
1335,1899,221,42965,46870
1336,1900,221,41409,45170
1337,1903,221,43240,47170
1338,1908,221,41772,44810
1339,1910,222,41776,45570
1340,1911,222,38338,41120
1341,1912,222,40402,44070
1342,1909,222,35564,38140
1343,1915,223,19026,19600
1344,1913,223,16226,16645
1345,1914,223,17413,17900
1346,1921,42,23150,24100
1347,1920,42,24926,25950
1348,1922,42,27470,28600
1349,1923,42,30878,32150
1350,1924,42,32318,33650
1351,1918,42,23390,24350
1352,1919,42,24686,25700
1353,1916,42,19608,20200
1354,1917,42,20606,21450
1355,1928,224,51100,51100
1356,1929,224,55000,55000
1357,1925,224,44000,44000
1358,1927,224,47500,47500
1359,1931,224,39950,39950
1360,1926,224,46250,46250
1361,1930,224,49750,49750
1362,1932,225,22859,23600
1363,1935,225,30129,31600
1364,1933,225,24440,25550
1365,1934,225,27489,28800
1366,1938,226,31685,33250
1367,1936,226,25876,26800
1368,1937,226,28443,29800
1369,1942,227,27356,28600
1370,1946,227,28790,30100
1371,1947,227,32709,34200
1372,1941,227,24727,25850
1373,1945,227,26161,27350
1374,1939,227,20675,21300
1375,1943,227,22130,22800
1376,1940,227,22098,23100
1377,1944,227,23532,24600
1378,1949,228,40984,42500
1379,1948,228,33130,34000
1380,1950,229,58349,59435
1381,1951,229,61735,62885
1382,1955,43,44703,47290
1383,1959,43,46310,48990
1384,1954,43,43333,45840
1385,1958,43,44940,47540
1386,1952,43,32270,33600
1387,1956,43,33902,35300
1388,1953,43,33987,35950
1389,1957,43,35593,37650
1390,1965,230,38576,40170
1391,1960,230,23843,24440
1392,1962,230,25306,25940
1393,1961,230,26549,27640
1394,1963,230,27989,29140
1395,1964,230,34700,36130
1396,1970,44,39457,41410
1397,1975,44,41076,43110
1398,1969,44,37552,39410
1399,1974,44,39171,41110
1400,1966,44,26398,27700
1401,1971,44,28018,29400
1402,1967,44,28065,29450
1403,1972,44,29684,31150
1404,1968,44,31208,32750
1405,1973,44,32828,34450
1406,1976,231,32685,34300
1407,1978,231,38790,40710
1408,1977,231,36552,38360
1409,1980,232,43838,46010
1410,1979,232,38114,40000
1411,1986,233,32694,34400
1412,1984,233,32077,33750
1413,1985,233,33027,34750
1414,1981,233,23534,24500
1415,1982,233,24952,26250
1416,1983,233,29892,31450
1417,1987,234,26079,27350
1418,1989,234,34036,35700
1419,1988,234,28699,30100
1420,1998,235,28336,29750
1421,1991,235,33549,35300
1422,1992,235,34974,36800
1423,1999,235,36238,38050
1424,1996,235,29654,31200
1425,1997,235,31079,32700
1426,1990,235,23966,24950
1427,1995,235,25406,26450
1428,2001,235,26222,27300
1429,2002,235,24782,25800
1430,1993,235,27470,28600
1431,1994,235,26030,27100
1432,2000,235,30811,32350
1433,2003,235,30590,31850
1434,2004,235,32030,33350
1435,2006,236,41140,43200
1436,2005,236,33715,35400
1437,2007,237,31295,32500
1438,2008,237,32739,34000
1439,2011,238,21552,22250
1440,2009,238,18463,19000
1441,2010,238,20142,20750
1442,2015,45,0,44100
1443,2016,45,0,42100
1444,2014,45,0,57950
1445,2017,45,0,55950
1446,2012,45,0,47800
1447,2013,45,0,49800
1448,2020,239,0,50300
1449,2021,239,0,52300
1450,2018,239,0,43750
1451,2023,239,0,41750
1452,2019,239,0,58200
1453,2022,239,0,60200
1454,2025,240,0,57100
1455,2031,240,0,48950
1456,2032,240,0,46950
1457,2028,240,0,42500
1458,2030,240,0,44500
1459,2024,240,0,39150
1460,2029,240,0,41150
1461,2026,240,0,51650
1462,2027,240,0,53650
1463,2034,46,0,51600
1464,2033,46,0,46500
1465,2035,46,0,57050
1466,2039,241,0,64250
1467,2041,241,0,61350
1468,2037,241,0,55900
1469,2040,241,0,53900
1470,2036,241,0,47850
1471,2042,241,0,49850
1472,2038,241,0,57350
1473,2043,241,0,59350
1474,2044,242,0,71950
1475,2046,242,0,75050
1476,2048,242,0,79350
1477,2049,242,0,76250
1478,2045,242,0,86200
1479,2047,242,0,83100
1480,2050,47,46995,49995
1481,2051,47,38535,40995
1482,2052,47,43235,45995
1483,2057,48,47846,50900
1484,2054,48,50760,54000
1485,2055,48,56024,59600
1486,2056,48,61570,65500
1487,2053,48,81404,86600
1488,2058,49,65706,69900
1489,2059,49,68620,73000
1490,2060,49,75106,79900
1491,2062,49,78020,83000
1492,2061,49,97008,103200
1493,2063,49,99546,105900
1494,2064,50,67803,69900
1495,2066,51,43941,45300
1496,2067,51,46657,48100
1497,2065,51,49470,51000
1498,2068,243,29461,29995
1499,2072,243,30886,31495
1500,2069,243,34319,34895
1501,2073,243,35740,36395
1502,2074,243,38557,39345
1503,2071,243,36643,37545
1504,2070,243,34564,34895
1505,2083,244,35035,35790
1506,2084,244,30437,30980
1507,2085,244,31854,32480
1508,2081,244,35863,36690
1509,2076,244,28924,29335
1510,2078,244,30341,30835
1511,2079,244,31680,32195
1512,2080,244,33383,33995
1513,2075,244,26612,26785
1514,2077,244,28045,28285
1515,2082,244,33577,34210
1516,2090,245,41326,42365
1517,2093,245,51146,54080
1518,2095,245,47317,49110
1519,2087,245,42596,44580
1520,2094,245,47317,49110
1521,2086,245,36650,37170
1522,2092,245,39710,40570
1523,2089,245,42540,43715
1524,2088,245,42316,43465
1525,2091,245,38729,39480
1526,2099,246,42562,43430
1527,2105,246,44561,45430
1528,2096,246,37968,38325
1529,2100,246,39967,40325
1530,2097,246,45120,46645
1531,2103,246,43160,44645
1532,2106,246,52180,54240
1533,2107,246,54140,56240
1534,2098,246,57957,60300
1535,2104,246,55997,58300
1536,2101,246,61989,64780
1537,2102,246,52255,54235
1538,2108,247,57053,58465
1539,2110,247,65568,67430
1540,2111,247,69146,71195
1541,2112,247,73178,75675
1542,2109,247,61988,63660
1543,2118,248,46480,47430
1544,2122,248,44481,45430
1545,2117,248,41886,42325
1546,2121,248,39887,40325
1547,2119,248,45040,46645
1548,2120,248,47000,48645
1549,2113,248,54060,56240
1550,2114,248,56020,58240
1551,2115,248,57877,60300
1552,2116,248,59837,62300
1553,2123,248,63869,66780
1554,2127,249,35754,36980
1555,2129,249,37666,38905
1556,2124,249,41543,42685
1557,2128,249,39493,40680
1558,2125,249,41295,42830
1559,2126,249,43291,44850
1560,2132,250,100065,103490
1561,2130,250,85663,87995
1562,2131,250,95202,97995
1563,2133,250,104701,107995
1564,2140,251,30164,30540
1565,2137,251,29788,30140
1566,2136,251,28852,29145
1567,2138,251,30754,31145
1568,2134,251,24510,24695
1569,2135,251,25900,26095
1570,2139,251,30541,30945
1571,2141,252,60414,61995
1572,2142,252,57579,58995
1573,2146,252,62442,64490
1574,2147,252,65277,67490
1575,2143,252,67029,68995
1576,2144,252,69871,71995
1577,2148,252,70742,73190
1578,2149,252,73584,76190
1579,2145,252,71775,73995
1580,2152,252,74608,76995
1581,2150,252,75488,78190
1582,2151,252,78321,81190
1583,2157,253,40215,42000
1584,2153,253,29605,29995
1585,2165,253,32485,33195
1586,2171,253,50119,52875
1587,2159,253,0,0
1588,2172,253,47907,49940
1589,2155,253,43854,45800
1590,2156,253,77128,79595
1591,2160,253,0,0
1592,2164,253,40466,42150
1593,2158,253,0,0
1594,2166,253,43702,45745
1595,2167,253,33601,34045
1596,2162,253,38277,39240
1597,2154,253,44437,45345
1598,2169,253,36481,37245
1599,2161,253,39051,40100
1600,2168,253,35456,36105
1601,2170,253,35055,36050
1602,2163,253,31460,32055
1603,2174,254,58521,60170
1604,2175,254,57081,58395
1605,2173,254,53503,54595
1606,2177,255,0,93900
1607,2176,255,0,99990
1608,2180,52,36477,37800
1609,2178,52,31171,32300
1610,2179,52,33101,34300
1611,2181,52,39443,41300
1612,2182,52,44218,46300
1613,2185,256,51184,51700
1614,2187,256,55836,56400
1615,2183,256,40986,41400
1616,2184,256,47026,47500
1617,2186,256,50886,51400
1618,2188,53,18421,19090
1619,2191,53,22432,23490
1620,2192,53,23387,24490
1621,2190,53,20331,21290
1622,2189,53,18905,19590
1623,2196,54,27685,28690
1624,2197,54,29787,31190
1625,2195,54,25274,26190
1626,2199,54,26818,27790
1627,2193,54,23196,23790
1628,2194,54,23923,24790
1629,2198,54,25660,26590
1630,2204,257,31031,31990
1631,2200,257,23948,24690
1632,2201,257,25306,26090
1633,2202,257,26763,27590
1634,2203,257,28992,29890
1635,2205,258,38991,39990
1636,2206,258,43534,44650
1637,2207,258,38112,39090
1638,2208,259,32389,33390
1639,2209,259,35394,36490
1640,2210,259,28703,29590
1641,2211,260,15964,16450
1642,2212,260,16585,17090
1643,2213,260,16877,17390
1644,2218,55,24983,25890
1645,2215,55,21800,22590
1646,2217,55,25853,26790
1647,2214,55,21993,22790
1648,2216,55,23439,24290
1649,2219,55,26825,28090
1650,2224,261,34247,35490
1651,2220,261,28555,29590
1652,2227,261,30292,31390
1653,2228,261,31257,32390
1654,2223,261,38285,40090
1655,2225,261,36566,38290
1656,2226,261,39337,41190
1657,2222,261,37819,39190
1658,2221,261,33187,34390
1659,2229,261,41247,43190
1660,2231,262,37431,38390
1661,2233,262,35187,36090
1662,2230,262,34992,35890
1663,2232,262,33237,34090
1664,2234,263,44061,45190
1665,2235,263,46887,48090
1666,2240,56,22529,23590
1667,2241,56,21668,22690
1668,2236,56,18614,19290
1669,2238,56,20835,21590
1670,2239,56,26634,27890
1671,2237,56,21895,22690
1672,2243,57,27255,28390
1673,2246,57,28693,29890
1674,2242,57,23125,24090
1675,2245,57,24567,25590
1676,2248,57,26965,28090
1677,2249,57,28599,29790
1678,2244,57,32232,33750
1679,2247,57,33664,35250
1680,2250,59,34656,36290
1681,2253,59,36757,38490
1682,2251,59,41914,43890
1683,2254,59,44015,46090
1684,2252,59,49172,51490
1685,2255,59,51273,53690
1686,2257,264,36663,38390
1687,2262,264,38573,40390
1688,2256,264,32222,33390
1689,2259,264,34152,35390
1690,2260,264,34633,35890
1691,2261,264,36563,37890
1692,2258,264,41341,43290
1693,2263,264,43157,45190
1694,2267,265,0,261497
1695,2264,265,0,209409
1696,2265,265,0,230266
1697,2266,265,0,287623
1698,2268,265,0,327838
1699,2269,266,0,221506
1700,2270,266,0,245381
1701,2271,266,0,242728
1702,2280,60,47470,50500
1703,2282,60,50760,54000
1704,2281,60,61194,65100
1705,2286,60,80840,86000
1706,2284,60,68150,72500
1707,2283,60,63920,68000
1708,2285,60,67586,71900
1709,2287,60,99076,105400
1710,2288,60,105468,112200
1711,2272,60,44838,47700
1712,2273,60,48034,51100
1713,2274,60,78490,83500
1714,2277,60,65424,69600
1715,2275,60,55930,59500
1716,2276,60,61194,65100
1717,2278,60,96068,102200
1718,2279,60,102460,109000
1719,2289,61,53016,56400
1720,2292,61,50666,53900
1721,2291,61,64766,68900
1722,2290,61,58186,61900
1723,2295,62,41431,44075
1724,2293,62,44580,47425
1725,2296,62,39833,42375
1726,2294,62,43076,45825
1727,2297,63,88172,93800
1728,2298,63,99264,105600
1729,2307,63,103400,110000
1730,2306,63,97760,104000
1731,2300,63,138556,147400
1732,2305,63,144760,154000
1733,2299,63,108852,115800
1734,2303,63,112706,119900
1735,2312,63,146640,156000
1736,2313,63,144760,154000
1737,2309,63,142880,152000
1738,2311,63,153690,163500
1739,2310,63,148708,158200
1740,2314,63,117218,124700
1741,2308,63,111578,118700
1742,2301,63,172114,183100
1743,2302,63,175498,186700
1744,2304,63,202288,215200
1745,2315,64,43522,46300
1746,2317,64,48034,51100
1747,2316,64,42018,44700
1748,2319,64,46530,49500
1749,2318,64,51700,55000
1750,2320,267,73790,78500
1751,2323,267,65330,69500
1752,2326,267,78960,84000
1753,2325,267,92590,98500
1754,2324,267,82250,87500
1755,2321,267,108570,115500
1756,2322,267,122200,130000
1757,2331,65,55648,59200
1758,2327,65,53768,57200
1759,2328,65,61664,65600
1760,2330,65,59784,63600
1761,2329,65,72662,77300
1762,2332,268,38359,40950
1763,2335,268,42713,45600
1764,2334,268,43418,46350
1765,2333,268,46959,50130
1766,2336,268,39483,42150
1767,2338,268,42807,45700
1768,2337,268,44542,47550
1769,2339,268,48083,51330
1770,2340,268,38359,40950
1771,2341,268,42713,45600
1772,2343,268,43418,46350
1773,2342,268,46959,50130
1774,2344,269,51636,56125
1775,2345,269,60384,65635
1776,2346,270,36387,39125
1777,2347,270,38247,41125
1778,2348,270,40503,43550
1779,2349,270,42363,45550
1780,2350,270,53952,56850
1781,2351,270,63963,67400
1782,2352,270,58222,61350
1783,2353,271,85699,93150
1784,2355,271,93104,101200
1785,2354,271,91219,99150
1786,2357,272,73003,79350
1787,2359,272,70012,76100
1788,2356,272,76315,82950
1789,2358,272,73324,79700
1790,2360,272,103040,112000
1791,2361,273,79948,86900
1792,2362,273,115920,126000
1793,2363,273,87400,95000
1794,2364,273,92921,101000
1795,2365,273,94759,103000
1796,2366,274,35858,38350
1797,2369,274,37354,39950
1798,2370,274,43104,46100
1799,2371,274,41608,44500
1800,2367,274,40205,43000
1801,2368,274,38709,41400
1802,2372,274,39224,41950
1803,2375,274,43994,47050
1804,2374,274,46189,49400
1805,2373,274,42075,45000
1806,2376,274,39058,41550
1807,2378,274,46060,49000
1808,2377,274,41924,44600
1809,2379,274,52782,56150
1810,2380,274,53956,57400
1811,2382,275,39821,42820
1812,2383,275,42324,45510
1813,2381,275,43981,47290
1814,2384,275,46003,49465
1815,2385,275,46704,50220
1816,2386,275,48202,51830
1817,2387,275,42549,45750
1818,2388,275,44560,47915
1819,2390,275,61583,66220
1820,2389,275,93996,101095
1821,2391,276,42934,45920
1822,2395,276,44243,47320
1823,2392,276,47499,50800
1824,2393,276,49744,53200
1825,2394,276,48435,51800
1826,2396,276,46190,49400
1827,2397,276,46891,50150
1828,2399,276,45582,48750
1829,2398,276,52501,56150
1830,2400,276,51192,54750
1831,2402,276,45795,48720
1832,2403,276,49068,52200
1833,2401,276,51248,54520
1834,2405,276,48983,52110
1835,2404,276,54624,58110
1836,2407,277,31745,33450
1837,2406,277,33966,35790
1838,2408,277,36528,38490
1839,2411,277,33928,35750
1840,2410,277,36149,38090
1841,2409,277,38711,40790
1842,2414,66,51842,54285
1843,2417,66,49450,51780
1844,2412,66,74895,79675
1845,2418,66,82936,88230
1846,2415,66,64903,68680
1847,2413,66,54503,57675
1848,2416,66,56894,60205
1849,2419,278,34934,36580
1850,2422,278,37130,38880
1851,2421,278,48960,51810
1852,2420,278,39132,41410
1853,2423,278,41306,43710
1854,2424,279,42106,44090
1855,2426,279,44493,46590
1856,2425,279,62707,66710
1857,2427,279,47727,50505
1858,2428,279,50085,53000
1859,2429,280,74141,77635
1860,2437,280,77006,80635
1861,2435,280,100237,106635
1862,2434,280,103099,109680
1863,2430,280,77002,80630
1864,2433,280,79867,83630
1865,2431,280,90295,95550
1866,2432,280,87748,92855
1867,2436,280,87436,92525
1868,2438,280,84885,89825
1869,2441,281,0,169000
1870,2443,281,0,169000
1871,2440,281,0,139000
1872,2439,281,0,77400
1873,2442,281,0,95000
1874,2444,282,70866,76200
1875,2447,282,75237,80900
1876,2445,282,77655,83500
1877,2446,282,102858,110600
1878,2448,283,73842,79400
1879,2451,283,84072,90400
1880,2450,283,107322,115400
1881,2449,283,142383,153100
1882,2452,284,0,212000
1883,2455,285,87360,96000
1884,2456,285,96278,105800
1885,2454,285,100373,110300
1886,2453,285,130312,143200
1887,2457,286,20231,21150
1888,2459,286,21138,22100
1889,2474,286,22093,23100
1890,2464,286,29546,30900
1891,2475,286,30502,31900
1892,2461,286,31983,33450
1893,2473,286,33225,34750
1894,2458,286,26537,27750
1895,2469,286,25582,26750
1896,2462,286,25342,26500
1897,2463,286,24959,26100
1898,2466,286,26298,27500
1899,2472,286,24004,25100
1900,2476,286,28782,30100
1901,2470,286,26488,27700
1902,2468,286,27826,29100
1903,2467,286,27443,28700
1904,2465,286,27443,28700
1905,2471,286,23382,24450
1906,2460,286,22428,23450
1907,2477,287,29621,30500
1908,2482,287,21857,22500
1909,2484,287,27767,28590
1910,2481,287,27146,27950
1911,2483,287,29911,30800
1912,2480,287,24186,24900
1913,2478,287,32144,33100
1914,2479,287,33697,34700
1915,2485,288,25759,26250
1916,2491,288,30174,31070
1917,2486,288,29088,29950
1918,2487,288,31391,32660
1919,2490,288,32965,34300
1920,2489,288,27437,28250
1921,2488,288,35321,36750
1922,2492,288,37479,39000
1923,2497,289,41556,43930
1924,2496,289,42370,44790
1925,2495,289,44989,47560
1926,2498,289,33707,35630
1927,2494,289,35742,37780
1928,2493,289,39741,42010
1929,2499,290,33172,33470
1930,2500,290,36154,36480
1931,2503,291,29443,31150
1932,2501,291,31331,33150
1933,2504,291,30858,32650
1934,2502,291,26136,27650
1935,2505,292,36432,38550
1936,2506,292,33928,35900
1937,2507,292,33409,35350
1938,2508,293,0,299000
1939,2509,294,0,315000
1940,2510,295,0,382500
1941,2511,296,0,225000
1942,2512,297,0,200000
1943,2513,298,0,33950
1944,2514,298,0,35950
1945,2516,299,0,92500
1946,2515,299,0,102600
1947,2520,300,0,60500
1948,2521,300,0,67000
1949,2518,300,0,0
1950,2523,300,0,0
1951,2517,300,0,47850
1952,2524,300,0,55400
1953,2525,300,0,43550
1954,2519,300,0,49850
1955,2522,300,0,57400
1956,2526,300,0,45550
1957,2529,301,0,47900
1958,2527,301,0,55900
1959,2528,301,0,38200
1960,2530,301,0,40200
1961,2531,302,0,72950
1962,2534,303,0,75000
1963,2541,303,0,84350
1964,2542,303,0,77600
1965,2532,303,0,54950
1966,2536,303,0,57450
1967,2537,303,0,73250
1968,2540,303,0,66100
1969,2533,303,0,62750
1970,2535,303,0,68600
1971,2539,303,0,75750
1972,2538,303,0,68400
1973,2551,304,0,148250
1974,2550,304,0,151050
1975,2549,304,0,147500
1976,2548,304,0,105710
1977,2547,304,0,108510
1978,2543,304,0,102310
1979,2545,304,0,122510
1980,2546,304,0,125310
1981,2544,304,0,119110
1982,2552,305,0,47950
1983,2555,305,0,54950
1984,2554,305,0,36400
1985,2553,305,0,38400
1986,2556,306,0,49950
1987,2558,306,0,38600
1988,2557,306,0,40600
1989,2562,307,0,59900
1990,2560,307,0,0
1991,2561,307,0,0
1992,2559,307,0,43850
1993,2563,307,0,45850
1994,2565,308,0,66500
1995,2566,308,0,0
1996,2564,308,0,52500
1997,2568,309,0,74150
1998,2572,309,0,116850
1999,2571,309,0,56150
2000,2567,309,0,58650
2001,2569,309,0,63950
2002,2570,309,0,80900
2003,2573,310,0,78450
2004,2574,310,0,117850
2005,2577,311,0,135400
2006,2575,311,0,77850
2007,2576,311,0,101250
2008,2578,312,0,184900
2009,2579,313,0,165100
2010,2580,314,0,34900
2011,2581,314,0,35500
2012,2582,314,0,38600
2013,2583,315,0,111100
2014,2584,315,0,117700
2015,2585,316,0,137400
2016,2586,316,0,178100
2017,2587,317,0,38300
2018,2640,317,0,45300
2019,2629,317,0,42900
2020,2636,317,0,53420
2021,2641,317,0,39600
2022,2642,317,0,44920
2023,2631,317,0,46700
2024,2637,317,0,43400
2025,2638,317,0,48720
2026,2646,317,0,57220
2027,2645,317,0,49900
2028,2625,317,0,60420
2029,2648,317,0,46600
2030,2630,317,0,51920
2031,2627,317,0,50660
2032,2644,317,0,59160
2033,2626,317,0,52680
2034,2628,317,0,61180
2035,2620,317,0,48640
2036,2635,317,0,45340
2037,2634,317,0,50660
2038,2633,317,0,49700
2039,2639,317,0,53000
2040,2643,317,0,55020
2041,2647,317,0,63520
2042,2612,317,0,59960
2043,2593,317,0,57940
2044,2632,317,0,45430
2045,2589,317,0,47450
2046,2609,317,0,51250
2047,2614,317,0,49230
2048,2615,317,0,55210
2049,2591,317,0,53190
2050,2621,317,0,51170
2051,2624,317,0,53190
2052,2619,317,0,57550
2053,2622,317,0,55530
2054,2618,317,0,49920
2055,2594,317,0,58420
2056,2600,317,0,47900
2057,2616,317,0,51700
2058,2613,317,0,53720
2059,2611,317,0,62220
2060,2596,317,0,66180
2061,2605,317,0,55660
2062,2604,317,0,53640
2063,2603,317,0,55660
2064,2602,317,0,57680
2065,2599,317,0,64160
2066,2608,317,0,68520
2067,2606,317,0,60020
2068,2597,317,0,58000
2069,2588,317,0,52120
2070,2592,317,0,50100
2071,2617,317,0,53900
2072,2623,317,0,55920
2073,2598,317,0,57860
2074,2601,317,0,55840
2075,2595,317,0,59880
2076,2590,317,0,57860
2077,2607,317,0,62220
2078,2610,317,0,60200
2079,2649,68,27710,29900
2080,2650,68,30470,32900
2081,2651,68,36540,39500
2082,2652,69,25870,27900
2083,2653,69,29550,31900
2084,2654,69,35990,38900
2085,2658,70,26970,29100
2086,2660,70,28810,31100
2087,2661,70,25250,29100
2088,2662,70,27250,31100
2089,2655,70,29550,31900
2090,2657,70,31390,33900
2091,2659,70,38380,41500
2092,2656,70,38380,41500
2093,2663,71,21270,22900
2094,2667,71,19000,22900
2095,2665,71,24950,26900
2096,2666,71,27710,29900
2097,2664,71,30470,32900
2098,2668,72,22190,23900
2099,2670,72,20000,23900
2100,2669,72,25870,27900
2101,2672,73,23155,23695
2102,2673,73,24718,25295
2103,2674,73,25760,26645
2104,2677,73,24213,25045
2105,2671,73,27112,28045
2106,2678,73,25565,26445
2107,2679,73,25082,25945
2108,2680,73,26629,27545
2109,2675,73,28320,29295
