,trim_id,model_id,invoice,price
1770,5258,285,0,111390
1771,5256,285,0,111390
1772,5253,285,0,108890
1773,5254,285,0,115890
1774,5257,285,0,115890
1775,5259,285,0,142390
1776,5260,286,19751,20650
1777,5272,286,21662,22650
1778,5267,286,20707,21650
1779,5278,286,29689,31050
1780,5269,286,28733,30050
1781,5279,286,32413,33900
1782,5268,286,31169,32600
1783,5270,286,24386,25500
1784,5275,286,25724,26900
1785,5265,286,23431,24500
1786,5262,286,24768,25900
1787,5266,286,27156,28400
1788,5271,286,26775,28000
1789,5273,286,28111,29400
1790,5274,286,26775,28000
1791,5263,286,25818,27000
1792,5264,286,23192,24250
1793,5276,286,22809,23850
1794,5277,286,24147,25250
1795,5261,286,21854,22850
1796,5280,407,31109,32950
1797,5282,407,28491,30175
1798,5281,407,30849,32675
1799,5285,407,33892,35900
1800,5284,407,23235,24475
1801,5283,407,25565,27075
1802,5286,408,21556,22190
1803,5287,408,20197,20790
1804,5296,287,29184,30050
1805,5288,287,21421,22050
1806,5289,287,22780,23450
1807,5290,287,27049,27850
1808,5293,287,25691,26450
1809,5291,287,29233,30100
1810,5292,287,27873,28700
1811,5294,287,24720,25450
1812,5295,287,23361,24050
1813,5297,287,31513,32450
1814,5298,287,33066,34050
1815,5301,288,28122,28955
1816,5307,288,29481,30355
1817,5309,288,31232,32160
1818,5310,288,29874,30760
1819,5302,288,29374,30560
1820,5306,288,30718,31960
1821,5303,288,34008,35385
1822,5305,288,36044,37505
1823,5299,288,24896,25370
1824,5304,288,26270,26770
1825,5300,288,27689,28510
1826,5308,288,26331,27110
1827,5318,289,39049,41280
1828,5319,289,40848,43180
1829,5313,289,41659,44040
1830,5316,289,39863,42140
1831,5312,289,44273,46805
1832,5311,289,32319,34160
1833,5315,289,34116,36060
1834,5314,289,34012,35950
1835,5317,289,35808,37850
1836,5320,291,28628,30290
1837,5323,291,29196,30890
1838,5322,291,30028,31770
1839,5324,291,30523,32295
1840,5321,291,26637,28180
1841,5325,291,25359,26830
1842,5326,292,31229,33045
1843,5329,292,31797,33645
1844,5327,292,33126,35050
1845,5328,292,32629,34525
1846,5330,293,0,299000
1847,5331,294,0,315000
1848,5332,409,0,358000
1849,5333,410,0,1690000
1850,5334,297,0,200000
1851,5335,298,0,33650
1852,5336,298,0,35650
1853,5337,298,0,45850
1854,5343,299,0,89900
1855,5344,299,0,99950
1856,5345,299,0,140600
1857,5346,299,0,161900
1858,5339,299,0,130700
1859,5341,299,0,118600
1860,5342,299,0,325000
1861,5338,299,0,165100
1862,5340,299,0,153500
1863,5353,300,0,56500
1864,5354,300,0,59000
1865,5355,300,0,65500
1866,5356,300,0,68600
1867,5357,300,0,70650
1868,5358,300,0,78000
1869,5359,300,0,76200
1870,5360,300,0,78250
1871,5361,300,0,85600
1872,5347,300,0,41600
1873,5349,300,0,47200
1874,5351,300,0,54700
1875,5348,300,0,43600
1876,5350,300,0,49200
1877,5352,300,0,56700
1878,5364,301,0,47850
1879,5365,301,0,55350
1880,5362,301,0,37850
1881,5363,301,0,39850
1882,5368,302,0,81550
1883,5366,302,0,70300
1884,5367,302,0,72800
1885,5372,303,0,73900
1886,5375,303,0,76250
1887,5378,303,0,82850
